App,Category,Rating,Reviews,Size,Installs,Type,Price,Content_Rating,Genres,Last Updated,Current Ver,Android Ver,id
"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1370749,Varies with device,"50,000,000+",Free,0,Teen,Shopping,03-Aug-18,Varies with device,Varies with device,1011
"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1370749,Varies with device,"50,000,000+",Free,0,Teen,Shopping,03-Aug-18,Varies with device,Varies with device,1012
"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1371082,Varies with device,"50,000,000+",Free,0,Teen,Shopping,03-Aug-18,Varies with device,Varies with device,1013
Where's My Water? Free,FAMILY,3.2,1372013,57M,"100,000,000+",Free,0,Everyone,Puzzle;Brain Games,21-Nov-17,1.10.0,4.1 and up,1014
Chase Mobile,FINANCE,4.6,1374549,32M,"10,000,000+",Free,0,Everyone,Finance,23-Jul-18,3.52,5.0 and up,1015
Chess Free,GAME,3.4,1375988,15M,"50,000,000+",Free,0,Everyone,Board,07-Jun-18,2.72,4.1 and up,1016
DINO HUNTER: DEADLY SHORES,GAME,3,1381624,54M,"10,000,000+",Free,0,Teen,Action,14-Mar-17,3.1.1,3.0 and up,1017
DINO HUNTER: DEADLY SHORES,GAME,3.9,1381820,54M,"10,000,000+",Free,0,Teen,Action,14-Mar-17,3.1.1,3.0 and up,1018
Roll the Ball® - slide puzzle,GAME,3.4,1385093,35M,"100,000,000+",Free,0,Everyone,Puzzle,02-Aug-18,1.7.40,4.1 and up,1019
Critical Ops,GAME,4,1397944,50M,"10,000,000+",Free,0,Teen,Action,31-Jul-18,0.9.10.f96,4.4 and up,1020
GPS Navigation & Offline Maps Sygic,MAPS_AND_NAVIGATION,3.2,1421884,33M,"50,000,000+",Free,0,Everyone,Maps & Navigation,26-Jul-18,17.4.11,4.0.3 and up,1021
"GO Weather - Widget, Theme, Wallpaper, Efficient",WEATHER,3.5,1422858,Varies with device,"50,000,000+",Free,0,Everyone,Weather,03-Aug-18,Varies with device,Varies with device,1022
Messenger Lite: Free Calls & Messages,COMMUNICATION,3.7,1429035,Varies with device,"100,000,000+",Free,0,Everyone,Communication,25-Jul-18,37.0.0.7.163,2.3 and up,1023
Messenger Lite: Free Calls & Messages,COMMUNICATION,3.4,1429038,Varies with device,"100,000,000+",Free,0,Everyone,Communication,25-Jul-18,37.0.0.7.163,2.3 and up,1024
Red Ball 4,GAME,3.8,1432447,59M,"50,000,000+",Free,0,Everyone,Arcade,09-Nov-17,1.3.21,4.0.3 and up,1025
Special Forces Group 2,GAME,4.6,1432809,29M,"10,000,000+",Free,0,Mature,Action,29-Jul-18,3.3,4.0 and up,1026
Google Play Books,BOOKS_AND_REFERENCE,3.9,1433233,Varies with device,"1,000,000,000+",Free,0,Teen,Books & Reference,03-Aug-18,Varies with device,Varies with device,1027
"9GAG: Funny Gifs, Pics, Memes & Videos for IGTV",FAMILY,4.6,1450632,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,03-Aug-18,Varies with device,Varies with device,1028
Pic Collage - Photo Editor,PHOTOGRAPHY,4.6,1451000,Varies with device,"50,000,000+",Free,0,Everyone,Photography,19-Jul-18,Varies with device,Varies with device,1029
Madden NFL Football,FAMILY,3.2,1455952,Varies with device,"10,000,000+",Free,0,Everyone,Sports;Action & Adventure,15-May-18,4.3.6,4.0 and up,1030
Star Wars™: Galaxy of Heroes,FAMILY,3.6,1461698,67M,"10,000,000+",Free,0,Ten_Plus,Role Playing,21-May-18,0.12.334385,4.1 and up,1031
DEAD TARGET: FPS Zombie Apocalypse Survival Games,GAME,3.7,1468591,Varies with device,"50,000,000+",Free,0,Mature,Action,23-Jul-18,Varies with device,Varies with device,1032
DEAD TARGET: FPS Zombie Apocalypse Survival Games,GAME,3.1,1468638,Varies with device,"50,000,000+",Free,0,Mature,Action,23-Jul-18,Varies with device,Varies with device,1033
Best Fiends - Free Puzzle Game,GAME,4.6,1480182,Varies with device,"10,000,000+",Free,0,Everyone,Casual,02-Aug-18,5.8.1,Varies with device,1034
Best Fiends - Free Puzzle Game,GAME,4.6,1480189,Varies with device,"10,000,000+",Free,0,Everyone,Casual,02-Aug-18,5.8.1,Varies with device,1035
Helix Jump,GAME,4.2,1485806,33M,"100,000,000+",Free,0,Everyone,Action,09-Apr-18,1.0.6,4.1 and up,1036
"Evernote – Organizer, Planner for Notes & Memos",PRODUCTIVITY,4.6,1488289,Varies with device,"100,000,000+",Free,0,Everyone,Productivity,03-Aug-18,Varies with device,Varies with device,1037
"Evernote – Organizer, Planner for Notes & Memos",PRODUCTIVITY,4.6,1488396,Varies with device,"100,000,000+",Free,0,Everyone,Productivity,03-Aug-18,Varies with device,Varies with device,1038
"Evernote – Organizer, Planner for Notes & Memos",PRODUCTIVITY,4.6,1488396,Varies with device,"100,000,000+",Free,0,Everyone,Productivity,03-Aug-18,Varies with device,Varies with device,1039
"Evernote – Organizer, Planner for Notes & Memos",PRODUCTIVITY,4.6,1488397,Varies with device,"100,000,000+",Free,0,Everyone,Productivity,03-Aug-18,Varies with device,Varies with device,1040
Photo Editor by Aviary,PHOTOGRAPHY,3.7,1490722,21M,"50,000,000+",Free,0,Everyone,Photography,19-Jul-18,4.8.4,4.1 and up,1041
Photo Editor by Aviary,PHOTOGRAPHY,3.1,1490732,21M,"50,000,000+",Free,0,Everyone,Photography,19-Jul-18,4.8.4,4.1 and up,1042
Photo Effects Pro,PHOTOGRAPHY,3.1,1494491,21M,"50,000,000+",Free,0,Everyone,Photography,21-Mar-17,3.3.8,3.1 and up,1043
Helix Jump,GAME,4.2,1497361,33M,"100,000,000+",Free,0,Everyone,Action,09-Apr-18,1.0.6,4.1 and up,1044
"My Airtel-Online Recharge, Pay Bill, Wallet, UPI",PRODUCTIVITY,4.3,1498393,14M,"50,000,000+",Free,0,Everyone,Productivity,02-Aug-18,4.3.2.0,4.2 and up,1045
Helix Jump,GAME,4.2,1498648,33M,"100,000,000+",Free,0,Everyone,Action,09-Apr-18,1.0.6,4.1 and up,1046
Helix Jump,GAME,4.2,1499373,33M,"100,000,000+",Free,0,Everyone,Action,09-Apr-18,1.0.6,4.1 and up,1047
PewDiePie's Tuber Simulator,FAMILY,4.8,1499466,96M,"10,000,000+",Free,0,Teen,Casual,24-Jul-18,1.25.0,4.1 and up,1048
Helix Jump,GAME,4.2,1500622,33M,"100,000,000+",Free,0,Everyone,Action,09-Apr-18,1.0.6,4.1 and up,1049
Helix Jump,GAME,4.2,1500999,33M,"100,000,000+",Free,0,Everyone,Action,09-Apr-18,1.0.6,4.1 and up,1050
CamScanner - Phone PDF Creator,PRODUCTIVITY,4.6,1502622,Varies with device,"100,000,000+",Free,0,Everyone,Productivity,03-Jul-18,Varies with device,Varies with device,1051
Five Nights at Freddy's 2 Demo,FAMILY,4.3,1503544,40M,"50,000,000+",Free,0,Teen,Strategy,15-Nov-14,1.07,2.3 and up,1052
Eternium,FAMILY,4.8,1506783,89M,"10,000,000+",Free,0,Teen,Role Playing,18-Jul-18,1.2.115,4.0 and up,1053
"WPS Office - Word, Docs, PDF, Note, Slide & Sheet",PRODUCTIVITY,3.7,1507205,37M,"100,000,000+",Free,0,Everyone,Productivity,30-Jul-18,11.1.3,4.0 and up,1054
"WPS Office - Word, Docs, PDF, Note, Slide & Sheet",PRODUCTIVITY,3.2,1508137,37M,"100,000,000+",Free,0,Everyone,Productivity,30-Jul-18,11.1.3,4.0 and up,1055
LINE Camera - Photo editor,PHOTOGRAPHY,4.3,1517369,Varies with device,"100,000,000+",Free,0,Everyone,Photography,06-Mar-18,Varies with device,Varies with device,1056
LINE Camera - Photo editor,PHOTOGRAPHY,4.3,1517395,Varies with device,"100,000,000+",Free,0,Everyone,Photography,06-Mar-18,Varies with device,Varies with device,1057
Photo Editor Collage Maker Pro,PHOTOGRAPHY,3,1519671,Varies with device,"100,000,000+",Free,0,Everyone,Photography,01-Feb-18,Varies with device,Varies with device,1058
Path,SOCIAL,3.9,1520959,Varies with device,"10,000,000+",Free,0,Teen,Social,09-May-18,Varies with device,Varies with device,1059
Bowmasters,GAME,4.7,1534466,Varies with device,"50,000,000+",Free,0,Teen,Action,23-Jul-18,2.12.5,4.1 and up,1060
Bowmasters,GAME,4.7,1535084,Varies with device,"50,000,000+",Free,0,Teen,Action,23-Jul-18,2.12.5,4.1 and up,1061
Bowmasters,GAME,4.7,1535581,Varies with device,"50,000,000+",Free,0,Teen,Action,23-Jul-18,2.12.5,4.1 and up,1062
Bowmasters,GAME,4.7,1535973,Varies with device,"50,000,000+",Free,0,Teen,Action,23-Jul-18,2.12.5,4.1 and up,1063
Bowmasters,GAME,4.7,1535973,Varies with device,"50,000,000+",Free,0,Teen,Action,23-Jul-18,2.12.5,4.1 and up,1064
Bowmasters,GAME,4.7,1536349,Varies with device,"50,000,000+",Free,0,Teen,Action,23-Jul-18,2.12.5,4.1 and up,1065
"Photo Lab Picture Editor: face effects, art frames",PHOTOGRAPHY,3.5,1536512,Varies with device,"50,000,000+",Free,0,Everyone,Photography,17-Jul-18,Varies with device,Varies with device,1066
The Weather Channel: Rain Forecast & Storm Alerts,WEATHER,3.6,1558437,Varies with device,"50,000,000+",Free,0,Everyone,Weather,01-Aug-18,Varies with device,Varies with device,1067
CATS: Crash Arena Turbo Stars,GAME,4.7,1559650,Varies with device,"50,000,000+",Free,0,Everyone,Action,09-Jul-18,2.11.1,4.1 and up,1068
Lazada - Online Shopping & Deals,SHOPPING,4.2,1573054,Varies with device,"50,000,000+",Free,0,Everyone,Shopping,02-Aug-18,Varies with device,4.2 and up,1069
Frozen Free Fall,FAMILY,4.3,1574197,37M,"50,000,000+",Free,0,Everyone,Puzzle;Action & Adventure,27-Jul-18,6.7.0,4.2 and up,1070
Frozen Free Fall,FAMILY,4.3,1574204,37M,"50,000,000+",Free,0,Everyone,Puzzle;Action & Adventure,27-Jul-18,6.7.0,4.2 and up,1071
Frozen Free Fall,FAMILY,4.3,1574546,37M,"50,000,000+",Free,0,Everyone,Puzzle;Action & Adventure,27-Jul-18,6.7.0,4.2 and up,1072
YouCam Perfect - Selfie Photo Editor,PHOTOGRAPHY,3.9,1579287,Varies with device,"100,000,000+",Free,0,Everyone,Photography,25-Jul-18,Varies with device,Varies with device,1073
YouCam Perfect - Selfie Photo Editor,PHOTOGRAPHY,3.6,1579287,Varies with device,"100,000,000+",Free,0,Everyone,Photography,25-Jul-18,Varies with device,Varies with device,1074
YouCam Perfect - Selfie Photo Editor,PHOTOGRAPHY,3.8,1579343,Varies with device,"100,000,000+",Free,0,Everyone,Photography,25-Jul-18,Varies with device,Varies with device,1075
Geometry Dash Meltdown,GAME,4.6,1591129,48M,"50,000,000+",Free,0,Everyone,Arcade,22-Dec-17,1.01,4.0 and up,1076
Call of Duty®: Heroes,GAME,3.4,1604146,57M,"10,000,000+",Free,0,Teen,Action,27-Jun-18,4.8.0,4.1 and up,1077
Real Basketball,SPORTS,3.7,1605267,Varies with device,"10,000,000+",Free,0,Everyone,Sports,05-Dec-16,Varies with device,Varies with device,1078
Vigo Video,VIDEO_PLAYERS,4.3,1615418,Varies with device,"50,000,000+",Free,0,Teen,Video Players & Editors,03-Aug-18,Varies with device,4.0.3 and up,1079
Vigo Video,VIDEO_PLAYERS,4.3,1615596,Varies with device,"50,000,000+",Free,0,Teen,Video Players & Editors,03-Aug-18,Varies with device,4.0.3 and up,1080
Talking Ben the Dog,FAMILY,4.3,1633565,57M,"100,000,000+",Free,0,Everyone,Entertainment,03-Jul-18,3.5.2.2,4.1 and up,1081
Talking Ben the Dog,ENTERTAINMENT,4.3,1633682,57M,"100,000,000+",Free,0,Everyone,Entertainment,03-Jul-18,3.5.2.2,4.1 and up,1082
Automatic Call Recorder,TOOLS,4.3,1648515,7.1M,"100,000,000+",Free,0,Everyone,Tools,02-Aug-18,5.42.1,2.3 and up,1083
Keepsafe Photo Vault: Hide Private Photos & Videos,PHOTOGRAPHY,4.6,1656808,Varies with device,"50,000,000+",Free,0,Everyone,Photography,31-Jul-18,9.14.1,4.4 and up,1084
Dumb Ways to Die 2: The Games,FAMILY,4.2,1671658,Varies with device,"50,000,000+",Free,0,Teen,Casual,12-Jul-18,Varies with device,Varies with device,1085
NBA LIVE Mobile Basketball,SPORTS,3.6,1690802,58M,"50,000,000+",Free,0,Everyone,Sports,21-May-18,2.3.1,4.0 and up,1086
Glow Hockey,GAME,2.8,1703479,Varies with device,"100,000,000+",Free,0,Everyone,Arcade,22-Jul-18,1.3.8,4.1 and up,1087
Words With Friends Classic,GAME,4.3,1704112,Varies with device,"50,000,000+",Free,0,Everyone,Word,11-Jul-18,Varies with device,Varies with device,1088
PES 2018 PRO EVOLUTION SOCCER,SPORTS,3.5,1721943,26M,"10,000,000+",Free,0,Everyone,Sports,27-Jun-18,2.3.2,5.0 and up,1089
UNO ™ & Friends,GAME,2.2,1728557,Varies with device,"50,000,000+",Free,0,Everyone,Card,20-Sep-17,Varies with device,Varies with device,1090
Bubble Witch 3 Saga,GAME,4.7,1732263,78M,"50,000,000+",Free,0,Everyone,Puzzle,17-Jul-18,4.8.4,3.0 and up,1091
FRONTLINE COMMANDO: D-DAY,GAME,3.5,1736105,14M,"10,000,000+",Free,0,Mature,Action,16-May-14,3.0.4,2.1 and up,1092
Talking Ginger,FAMILY,4.2,1752017,52M,"100,000,000+",Free,0,Everyone,Entertainment,05-Jul-18,2.5.6.11,4.1 and up,1093
Akinator,FAMILY,4.3,1805398,55M,"50,000,000+",Free,0,Teen,Entertainment,11-Jun-18,6.5.2,4.4 and up,1094
"Mobizen Screen Recorder - Record, Capture, Edit",PRODUCTIVITY,4.3,1827212,Varies with device,"50,000,000+",Free,0,Everyone,Productivity,31-Jul-18,3.6.0.28,4.4 and up,1095
Talking Angela,ENTERTAINMENT,3.7,1828284,52M,"100,000,000+",Free,0,Everyone,Entertainment,12-Jul-18,2.8.2,4.1 and up,1096
Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830387,Varies with device,"100,000,000+",Free,0,Everyone,Travel & Local,06-Aug-18,Varies with device,Varies with device,1097
Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830388,Varies with device,"100,000,000+",Free,0,Everyone,Travel & Local,06-Aug-18,Varies with device,Varies with device,1098
Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830388,Varies with device,"100,000,000+",Free,0,Everyone,Travel & Local,06-Aug-18,Varies with device,Varies with device,1099
Talking Tom Cat,FAMILY,4.3,1838090,Varies with device,"100,000,000+",Free,0,Ten_Plus,Casual,27-Jul-18,Varies with device,4.1 and up,1100
Episode - Choose Your Story,GAME,4.3,1841061,Varies with device,"50,000,000+",Free,0,Teen,Simulation,31-Jul-18,Varies with device,Varies with device,1101
Episode - Choose Your Story,FAMILY,4.3,1842381,Varies with device,"50,000,000+",Free,0,Teen,Simulation,31-Jul-18,Varies with device,Varies with device,1102
The Tribez: Build a Village,FAMILY,3.3,1852384,Varies with device,"10,000,000+",Free,0,Everyone,Simulation,13-Jul-18,9.3.6,4.0.3 and up,1103
Gboard - the Google Keyboard,TOOLS,4.2,1855262,Varies with device,"500,000,000+",Free,0,Everyone,Tools,31-Jul-18,Varies with device,Varies with device,1104
Gboard - the Google Keyboard,TOOLS,4.2,1859109,Varies with device,"500,000,000+",Free,0,Everyone,Tools,31-Jul-18,Varies with device,Varies with device,1105
Gboard - the Google Keyboard,TOOLS,4.2,1859115,Varies with device,"500,000,000+",Free,0,Everyone,Tools,31-Jul-18,Varies with device,Varies with device,1106
Dropbox,PRODUCTIVITY,3.7,1860844,61M,"500,000,000+",Free,0,Everyone,Productivity,01-Aug-18,Varies with device,Varies with device,1107
Dropbox,PRODUCTIVITY,3.7,1861309,61M,"500,000,000+",Free,0,Everyone,Productivity,01-Aug-18,Varies with device,Varies with device,1108
Dropbox,PRODUCTIVITY,3.3,1861310,61M,"500,000,000+",Free,0,Everyone,Productivity,01-Aug-18,Varies with device,Varies with device,1109
Photo Editor Pro,PHOTOGRAPHY,4.3,1871416,Varies with device,"100,000,000+",Free,0,Everyone,Photography,21-Dec-17,Varies with device,Varies with device,1110
Photo Editor Pro,PHOTOGRAPHY,4.3,1871421,Varies with device,"100,000,000+",Free,0,Everyone,Photography,21-Dec-17,Varies with device,Varies with device,1111
Calorie Counter - MyFitnessPal,HEALTH_AND_FITNESS,4.6,1873516,Varies with device,"50,000,000+",Free,0,Everyone,Health & Fitness,31-Jul-18,Varies with device,Varies with device,1112
Calorie Counter - MyFitnessPal,HEALTH_AND_FITNESS,4.6,1873520,Varies with device,"50,000,000+",Free,0,Everyone,Health & Fitness,31-Jul-18,Varies with device,Varies with device,1113
Calorie Counter - MyFitnessPal,HEALTH_AND_FITNESS,4.6,1873520,Varies with device,"50,000,000+",Free,0,Everyone,Health & Fitness,31-Jul-18,Varies with device,Varies with device,1114
Calorie Counter - MyFitnessPal,HEALTH_AND_FITNESS,4.6,1873523,Varies with device,"50,000,000+",Free,0,Everyone,Health & Fitness,31-Jul-18,Varies with device,Varies with device,1115
Calorie Counter - MyFitnessPal,HEALTH_AND_FITNESS,4.6,1873523,Varies with device,"50,000,000+",Free,0,Everyone,Health & Fitness,31-Jul-18,Varies with device,Varies with device,1116
Toy Blast,GAME,4.7,1889250,Varies with device,"50,000,000+",Free,0,Everyone,Puzzle,23-Jul-18,5423,4.1 and up,1117
Toy Blast,GAME,4.7,1889582,Varies with device,"50,000,000+",Free,0,Everyone,Puzzle,23-Jul-18,5423,4.1 and up,1118
Dubsmash,VIDEO_PLAYERS,4.2,1971777,29M,"100,000,000+",Free,0,Teen,Video Players & Editors,11-May-18,2.35.8,4.1 and up,1119
Zynga Poker – Texas Holdem,GAME,3.6,1986068,52M,"50,000,000+",Free,0,Teen,Casino,25-Jul-18,21.54,4.1 and up,1120
Summoners War,GAME,4.3,2045554,28M,"50,000,000+",Free,0,Teen,Role Playing,30-Jul-18,4.0.1,4.0.3 and up,1121
AccuWeather: Daily Forecast & Live Weather Reports,WEATHER,3.5,2052407,Varies with device,"50,000,000+",Free,0,Everyone,Weather,02-Aug-18,Varies with device,Varies with device,1122
AccuWeather: Daily Forecast & Live Weather Reports,WEATHER,3.1,2053404,Varies with device,"50,000,000+",Free,0,Everyone,Weather,06-Aug-18,Varies with device,Varies with device,1123
Microsoft Word,PRODUCTIVITY,3.9,2078744,Varies with device,"500,000,000+",Free,0,Everyone,Productivity,11-Jul-18,16.0.10325.20043,4.4 and up,1124
Google Duo - High Quality Video Calls,COMMUNICATION,4.6,2083237,Varies with device,"500,000,000+",Free,0,Everyone,Communication,31-Jul-18,37.1.206017801.DR37_RC14,4.4 and up,1125
Google Duo - High Quality Video Calls,COMMUNICATION,4.6,2083237,Varies with device,"500,000,000+",Free,0,Everyone,Communication,31-Jul-18,37.1.206017801.DR37_RC14,4.4 and up,1126
Microsoft Word,PRODUCTIVITY,3.1,2084125,Varies with device,"500,000,000+",Free,0,Everyone,Productivity,11-Jul-18,16.0.10325.20043,4.4 and up,1127
Microsoft Word,PRODUCTIVITY,3.1,2084126,Varies with device,"500,000,000+",Free,0,Everyone,Productivity,11-Jul-18,16.0.10325.20043,4.4 and up,1128
Swamp Attack,GAME,3.7,2119218,70M,"50,000,000+",Free,0,Ten_Plus,Action,29-Jun-18,3.0.1,4.1 and up,1129
Swamp Attack,GAME,3.7,2119235,70M,"50,000,000+",Free,0,Ten_Plus,Action,29-Jun-18,3.0.1,4.1 and up,1130
Cut the Rope FULL FREE,FAMILY,3.4,2122705,49M,"100,000,000+",Free,0,Everyone,Puzzle,05-Jul-18,3.7.2,4.1 and up,1131
Cut the Rope FULL FREE,GAME,3.6,2123381,49M,"100,000,000+",Free,0,Everyone,Puzzle,05-Jul-18,3.7.2,4.1 and up,1132
Cut the Rope FULL FREE,GAME,3.5,2123793,49M,"100,000,000+",Free,0,Everyone,Puzzle,05-Jul-18,3.7.2,4.1 and up,1133
Google Street View,TRAVEL_AND_LOCAL,4.2,2129689,Varies with device,"1,000,000,000+",Free,0,Everyone,Travel & Local,06-Aug-18,Varies with device,Varies with device,1134
Google Street View,TRAVEL_AND_LOCAL,4.2,2129707,Varies with device,"1,000,000,000+",Free,0,Everyone,Travel & Local,06-Aug-18,Varies with device,Varies with device,1135
Twitch: Livestream Multiplayer Games & Esports,FAMILY,4.6,2133047,Varies with device,"50,000,000+",Free,0,Teen,Entertainment,31-Jul-18,Varies with device,Varies with device,1136
Twitch: Livestream Multiplayer Games & Esports,ENTERTAINMENT,4.6,2133296,Varies with device,"50,000,000+",Free,0,Teen,Entertainment,31-Jul-18,Varies with device,Varies with device,1137
GUNSHIP BATTLE: Helicopter 3D,GAME,4.3,2151039,75M,"50,000,000+",Free,0,Teen,Action,01-Aug-18,2.6.61,4.0.3 and up,1138
Fishdom,GAME,4.6,2157930,Varies with device,"10,000,000+",Free,0,Everyone,Puzzle,19-Jul-18,2.21.5,4.0.3 and up,1139
Fishdom,GAME,4.6,2157930,Varies with device,"10,000,000+",Free,0,Everyone,Puzzle,19-Jul-18,2.21.5,4.0.3 and up,1140
Fishdom,GAME,4.6,2158580,Varies with device,"10,000,000+",Free,0,Everyone,Puzzle,19-Jul-18,2.21.5,4.0.3 and up,1141
"Video Editor Music,Cut,No Crop",PHOTOGRAPHY,4.7,2163282,Varies with device,"50,000,000+",Free,0,Everyone,Photography,10-Jul-18,Varies with device,Varies with device,1142
Clash of Kings : The King Of Fighters version,FAMILY,4.2,2233681,97M,"50,000,000+",Free,0,Teen,Strategy,01-Aug-18,3.44.0,2.3.3 and up,1143
Clean Master Lite - For Low-End Phone,TOOLS,4.6,2246379,5.1M,"50,000,000+",Free,0,Everyone,Tools,28-Jun-18,2.1.4,4.0 and up,1144
Extreme Car Driving Simulator,GAME,4.3,2251012,52M,"100,000,000+",Free,0,Everyone,Racing,03-May-18,4.17.2,4.0 and up,1145
"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,4.6,2264916,6.1M,"50,000,000+",Free,0,Everyone,Communication,31-Jul-18,5.22.18.0006,4.0 and up,1146
"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,4.6,2265084,6.1M,"50,000,000+",Free,0,Everyone,Communication,31-Jul-18,5.22.18.0006,4.0 and up,1147
Last Day on Earth: Survival,GAME,3.8,2308916,87M,"10,000,000+",Free,0,Teen,Action,01-Aug-18,1.9.3,4.1 and up,1148
Last Day on Earth: Survival,GAME,3.7,2311785,87M,"10,000,000+",Free,0,Teen,Action,01-Aug-18,1.9.3,4.1 and up,1149
Bitmoji – Your Personal Emoji,FAMILY,4.6,2312084,Varies with device,"100,000,000+",Free,0,Teen,Entertainment,25-Jul-18,Varies with device,4.3 and up,1150
Google Earth,TRAVEL_AND_LOCAL,4.3,2338655,Varies with device,"100,000,000+",Free,0,Everyone,Travel & Local,18-Jun-18,9.2.17.13,4.1 and up,1151
Google Earth,TRAVEL_AND_LOCAL,4.3,2339098,Varies with device,"100,000,000+",Free,0,Everyone,Travel & Local,18-Jun-18,9.2.17.13,4.1 and up,1152
BIGO LIVE - Live Stream,SOCIAL,3.5,2349421,39M,"100,000,000+",Free,0,Teen,Social,27-Jul-18,4.1.0,4.0 and up,1153
MARVEL Future Fight,FAMILY,4.6,2354042,72M,"50,000,000+",Free,0,Ten_Plus,Role Playing,03-Jul-18,4.2.0,4.0.3 and up,1154
EA SPORTS UFC®,SPORTS,3.4,2371338,37M,"50,000,000+",Free,0,Teen,Sports,24-Jul-17,1.9.3097721,2.3.3 and up,1155
